Index,bladder,femur-left,femur-right,heart,kidney-left,kidney-right,liver,lung-left,lung-right,pancreas,spleen
image_00514,0,0,0,0,0,1,0,0,0,0,0
image_00515,0,0,0,0,0,0,0,1,0,0,0
image_00516,0,0,0,0,0,0,0,0,0,1,0
image_00517,0,0,1,0,0,0,0,0,0,0,0
image_00518,0,0,1,0,0,0,0,0,0,0,0
image_00519,1,0,0,0,0,0,0,0,0,0,0
image_00520,0,0,0,0,0,0,0,0,1,0,0
image_00521,0,0,0,0,0,0,1,0,0,0,0
image_00522,0,0,0,0,0,1,0,0,0,0,0
image_00523,0,0,0,0,0,0,1,0,0,0,0
image_00524,0,0,0,0,0,1,0,0,0,0,0
image_00525,0,1,0,0,0,0,0,0,0,0,0
image_00526,0,0,0,0,0,0,0,0,0,0,1
image_00527,1,0,0,0,0,0,0,0,0,0,0
image_00528,0,0,0,0,1,0,0,0,0,0,0
image_00529,0,0,1,0,0,0,0,0,0,0,0
image_00530,0,0,0,0,1,0,0,0,0,0,0
image_00531,0,0,0,0,0,0,0,0,1,0,0
image_00532,0,0,0,0,0,0,1,0,0,0,0
image_00533,0,0,0,0,0,1,0,0,0,0,0
image_00534,0,0,0,0,0,1,0,0,0,0,0
image_00535,0,0,0,0,0,0,1,0,0,0,0
image_00536,0,0,0,0,0,0,0,0,1,0,0
image_00537,0,0,0,0,0,0,0,0,0,0,1
image_00538,0,0,0,0,1,0,0,0,0,0,0
image_00539,0,0,0,0,0,0,0,0,0,0,1
image_00540,0,0,0,0,0,0,0,1,0,0,0
image_00541,0,0,0,0,0,0,0,1,0,0,0
image_00542,0,0,0,0,0,0,0,0,1,0,0
image_00543,0,0,0,0,0,0,1,0,0,0,0
image_00544,0,0,0,0,1,0,0,0,0,0,0
image_00545,1,0,0,0,0,0,0,0,0,0,0
image_00546,0,0,0,0,1,0,0,0,0,0,0
image_00547,0,0,0,0,1,0,0,0,0,0,0
image_00548,1,0,0,0,0,0,0,0,0,0,0
image_00549,0,0,1,0,0,0,0,0,0,0,0
image_00550,0,0,0,0,0,0,0,0,0,0,1
image_00551,0,0,0,0,0,0,0,0,0,1,0
image_00552,0,0,0,0,1,0,0,0,0,0,0
image_00553,0,0,0,0,0,0,0,0,0,1,0
image_00554,0,0,0,0,0,0,1,0,0,0,0
image_00555,0,0,0,0,0,1,0,0,0,0,0
image_00556,0,0,0,0,0,0,0,0,0,0,1
image_00557,0,0,0,0,0,0,0,1,0,0,0
image_00558,0,0,0,0,0,0,0,1,0,0,0
image_00559,0,0,0,0,0,0,0,0,1,0,0
image_00560,0,0,0,0,0,0,0,0,0,1,0
image_00561,0,0,0,0,0,0,0,0,0,1,0
image_00562,0,0,0,0,0,0,1,0,0,0,0
image_00563,0,0,0,0,0,0,0,1,0,0,0
image_00564,1,0,0,0,0,0,0,0,0,0,0
image_00565,0,0,0,0,0,1,0,0,0,0,0
image_00566,0,0,0,0,0,0,0,0,0,1,0
image_00567,1,0,0,0,0,0,0,0,0,0,0
image_00568,0,0,0,0,0,1,0,0,0,0,0
image_00569,0,0,0,0,0,0,0,0,1,0,0
image_00570,0,0,0,0,1,0,0,0,0,0,0
image_00571,0,0,0,0,0,0,0,0,0,0,1
image_00572,0,0,0,0,0,0,0,0,0,0,1
image_00573,0,0,0,0,0,0,0,1,0,0,0
image_00574,0,0,0,1,0,0,0,0,0,0,0
image_00575,0,0,0,0,1,0,0,0,0,0,0
image_00576,0,0,0,0,0,1,0,0,0,0,0
image_00577,0,0,0,0,0,0,0,0,1,0,0
image_00578,0,0,0,0,0,0,0,0,0,1,0
image_00579,0,0,0,0,0,1,0,0,0,0,0
image_00580,0,0,0,0,1,0,0,0,0,0,0
image_00581,0,0,0,0,0,0,0,0,1,0,0
image_00582,0,1,0,0,0,0,0,0,0,0,0
image_00583,0,0,0,0,1,0,0,0,0,0,0
image_00584,0,0,0,0,0,0,0,0,1,0,0
image_00585,0,1,0,0,0,0,0,0,0,0,0
image_00586,0,0,0,0,0,0,0,0,0,0,1
image_00587,0,0,0,0,0,1,0,0,0,0,0
image_00588,0,0,1,0,0,0,0,0,0,0,0
image_00589,0,0,0,0,0,0,1,0,0,0,0
image_00590,0,0,0,1,0,0,0,0,0,0,0
image_00591,0,0,0,0,0,0,1,0,0,0,0
image_00592,0,0,0,0,1,0,0,0,0,0,0
image_00593,0,0,0,0,0,0,0,0,0,0,1
image_00594,0,0,0,0,0,0,0,0,1,0,0
image_00595,0,0,0,0,0,1,0,0,0,0,0
image_00596,0,0,1,0,0,0,0,0,0,0,0
image_00597,0,0,0,0,1,0,0,0,0,0,0
image_00598,0,0,0,0,0,0,0,1,0,0,0
image_00599,0,0,0,0,0,1,0,0,0,0,0
image_00600,0,0,0,0,1,0,0,0,0,0,0
image_00601,1,0,0,0,0,0,0,0,0,0,0
image_00602,0,0,0,0,0,0,0,1,0,0,0
image_00603,0,0,0,0,0,0,1,0,0,0,0
image_00604,0,1,0,0,0,0,0,0,0,0,0
image_00605,0,0,0,0,0,0,1,0,0,0,0
image_00606,0,0,0,0,0,0,0,0,0,1,0
image_00607,0,0,0,0,0,0,1,0,0,0,0
image_00608,0,1,0,0,0,0,0,0,0,0,0
image_00609,0,0,0,1,0,0,0,0,0,0,0
image_00610,0,0,1,0,0,0,0,0,0,0,0
image_00611,0,0,0,0,1,0,0,0,0,0,0
image_00612,0,0,0,0,0,0,0,1,0,0,0
image_00613,0,0,0,0,0,0,0,0,1,0,0
image_00614,0,0,0,1,0,0,0,0,0,0,0
image_00615,0,0,0,0,0,0,0,0,0,1,0
image_00616,0,0,0,0,0,0,1,0,0,0,0
image_00617,0,0,0,0,0,0,0,0,0,1,0
image_00618,0,0,0,1,0,0,0,0,0,0,0
image_00619,0,0,0,0,1,0,0,0,0,0,0
image_00620,0,0,0,0,0,1,0,0,0,0,0
image_00621,0,0,0,0,0,0,0,0,0,1,0
image_00622,0,0,0,0,0,0,0,0,0,0,1
image_00623,0,0,0,0,0,0,0,0,0,0,1
image_00624,0,0,1,0,0,0,0,0,0,0,0
image_00625,0,1,0,0,0,0,0,0,0,0,0
image_00626,0,0,0,0,0,0,1,0,0,0,0
image_00627,0,0,0,0,1,0,0,0,0,0,0
image_00628,0,0,0,0,0,0,0,1,0,0,0
image_00629,1,0,0,0,0,0,0,0,0,0,0
image_00630,0,0,0,0,0,1,0,0,0,0,0
image_00631,0,0,0,0,0,0,0,1,0,0,0
image_00632,0,0,0,1,0,0,0,0,0,0,0
image_00633,0,0,0,0,0,0,1,0,0,0,0
image_00634,0,0,0,0,0,0,0,1,0,0,0
image_00635,0,0,0,0,1,0,0,0,0,0,0
image_00636,0,0,0,0,0,1,0,0,0,0,0
image_00637,0,0,0,0,0,0,1,0,0,0,0
image_00638,0,0,0,0,1,0,0,0,0,0,0
image_00639,0,0,0,0,0,0,1,0,0,0,0
image_00640,0,0,0,0,1,0,0,0,0,0,0
image_00641,0,0,1,0,0,0,0,0,0,0,0
image_00642,0,0,0,0,1,0,0,0,0,0,0
image_00643,0,0,0,0,0,0,0,0,0,0,1
image_00644,0,0,0,0,1,0,0,0,0,0,0
image_00645,1,0,0,0,0,0,0,0,0,0,0
image_00646,0,0,0,0,0,0,0,0,1,0,0
image_00647,0,1,0,0,0,0,0,0,0,0,0
image_00648,0,0,0,0,1,0,0,0,0,0,0
image_00649,0,1,0,0,0,0,0,0,0,0,0
image_00650,0,0,0,0,0,0,0,0,0,1,0
image_00651,0,0,0,0,0,0,1,0,0,0,0
image_00652,0,1,0,0,0,0,0,0,0,0,0
image_00653,1,0,0,0,0,0,0,0,0,0,0
image_00654,0,0,0,0,1,0,0,0,0,0,0
image_00655,0,0,0,0,0,0,0,1,0,0,0
image_00656,0,0,0,0,0,0,0,0,0,1,0
image_00657,1,0,0,0,0,0,0,0,0,0,0
image_00658,0,0,0,0,0,0,0,0,0,0,1
image_00659,0,0,0,0,0,0,0,0,0,1,0
image_00660,1,0,0,0,0,0,0,0,0,0,0
image_00661,0,0,0,0,0,0,0,0,0,0,1
image_00662,0,0,0,0,0,0,0,1,0,0,0
image_00663,1,0,0,0,0,0,0,0,0,0,0
image_00664,0,0,0,0,0,0,0,0,0,1,0
image_00665,0,0,0,1,0,0,0,0,0,0,0
image_00666,0,0,0,0,0,1,0,0,0,0,0
image_00667,0,0,0,0,0,0,0,1,0,0,0
image_00668,0,0,0,0,1,0,0,0,0,0,0
image_00669,0,0,0,0,0,0,0,0,1,0,0
image_00670,0,0,0,0,0,0,0,1,0,0,0
image_00671,0,0,1,0,0,0,0,0,0,0,0
image_00672,0,0,0,0,0,0,0,0,0,0,1
image_00673,0,1,0,0,0,0,0,0,0,0,0
image_00674,0,0,0,0,0,1,0,0,0,0,0
image_00675,0,0,0,0,0,0,1,0,0,0,0
image_00676,0,0,0,0,0,1,0,0,0,0,0
image_00677,0,0,0,0,0,0,1,0,0,0,0
image_00678,0,0,0,0,0,0,0,0,0,0,1
image_00679,1,0,0,0,0,0,0,0,0,0,0
image_00680,0,0,0,0,0,0,1,0,0,0,0
image_00681,0,0,0,0,1,0,0,0,0,0,0
image_00682,0,0,0,1,0,0,0,0,0,0,0
image_00683,0,0,0,0,0,0,0,0,0,1,0
image_00684,0,0,0,0,0,0,0,0,0,1,0
image_00685,0,0,0,0,0,0,0,0,0,0,1
image_00686,0,1,0,0,0,0,0,0,0,0,0
image_00687,0,0,0,0,0,0,0,1,0,0,0
image_00688,0,0,0,0,0,0,1,0,0,0,0
image_00689,0,0,0,0,0,0,0,0,0,0,1
image_00690,0,0,0,0,0,0,0,1,0,0,0
image_00691,0,0,0,0,0,0,1,0,0,0,0
image_00692,0,0,0,0,0,0,0,0,0,0,1
image_00693,0,0,0,0,0,0,0,0,0,1,0
image_00694,0,0,0,0,0,0,0,0,0,0,1
image_00695,0,0,0,0,0,1,0,0,0,0,0
image_00696,0,0,0,0,0,0,0,0,0,1,0
image_00697,0,0,0,0,0,0,0,1,0,0,0
image_00698,1,0,0,0,0,0,0,0,0,0,0
image_00699,0,0,0,0,0,0,1,0,0,0,0
image_00700,0,0,0,0,0,0,0,0,0,1,0
image_00701,0,0,1,0,0,0,0,0,0,0,0
image_00702,0,0,0,0,1,0,0,0,0,0,0
image_00703,1,0,0,0,0,0,0,0,0,0,0
image_00704,0,0,0,0,0,0,0,0,1,0,0
image_00705,0,0,0,0,0,0,1,0,0,0,0
image_00706,1,0,0,0,0,0,0,0,0,0,0
image_00707,0,0,0,0,1,0,0,0,0,0,0
image_00708,0,0,0,0,0,0,1,0,0,0,0
image_00709,0,0,0,0,0,1,0,0,0,0,0
image_00710,0,0,0,0,0,1,0,0,0,0,0
image_00711,1,0,0,0,0,0,0,0,0,0,0
image_00712,1,0,0,0,0,0,0,0,0,0,0
image_00713,0,0,0,0,0,0,1,0,0,0,0
image_00714,0,0,0,0,0,0,0,0,0,1,0
image_00715,0,0,0,0,0,0,0,0,0,1,0
image_00716,0,0,0,0,0,0,0,0,0,0,1
image_00717,0,0,0,0,0,0,0,1,0,0,0
image_00718,0,0,0,0,0,0,0,1,0,0,0
image_00719,0,0,0,1,0,0,0,0,0,0,0
image_00720,1,0,0,0,0,0,0,0,0,0,0
image_00721,0,0,0,0,0,0,0,0,0,0,1
image_00722,0,0,0,0,0,0,1,0,0,0,0
image_00723,1,0,0,0,0,0,0,0,0,0,0
image_00724,0,0,0,0,0,0,1,0,0,0,0
image_00725,0,0,0,0,0,0,1,0,0,0,0
image_00726,0,0,0,0,0,0,1,0,0,0,0
image_00727,0,1,0,0,0,0,0,0,0,0,0
image_00728,0,0,0,0,0,0,1,0,0,0,0
image_00729,0,0,0,0,0,0,0,0,0,1,0
image_00730,0,0,0,0,0,0,1,0,0,0,0
image_00731,0,0,0,0,0,0,0,0,0,0,1
image_00732,0,0,0,0,0,0,0,0,0,0,1
image_00733,0,0,0,0,1,0,0,0,0,0,0
image_00734,0,0,0,0,0,0,0,0,1,0,0
image_00735,0,0,0,0,0,0,0,1,0,0,0
image_00736,0,0,0,0,0,0,0,0,0,0,1
image_00737,0,0,0,0,0,0,0,0,1,0,0
image_00738,1,0,0,0,0,0,0,0,0,0,0
image_00739,0,0,0,0,0,0,1,0,0,0,0
image_00740,0,0,0,0,0,0,1,0,0,0,0
image_00741,0,0,0,0,0,0,0,0,1,0,0
image_00742,0,0,0,0,1,0,0,0,0,0,0
image_00743,0,0,0,0,0,0,0,0,0,0,1
image_00744,0,1,0,0,0,0,0,0,0,0,0
image_00745,0,0,0,0,0,0,0,1,0,0,0
image_00746,0,0,0,1,0,0,0,0,0,0,0
image_00747,0,0,0,0,0,0,0,0,0,1,0
image_00748,0,0,0,0,0,0,0,0,0,0,1
image_00749,0,1,0,0,0,0,0,0,0,0,0
image_00750,0,0,0,0,0,0,0,0,1,0,0
image_00751,0,1,0,0,0,0,0,0,0,0,0
image_00752,0,0,0,0,0,0,1,0,0,0,0
image_00753,0,0,0,0,0,0,1,0,0,0,0
image_00754,0,0,0,0,0,0,1,0,0,0,0
image_00755,0,0,0,0,0,0,1,0,0,0,0
image_00756,0,0,0,1,0,0,0,0,0,0,0
image_00757,0,0,0,0,0,0,0,0,0,1,0
image_00758,0,0,0,0,0,0,0,0,1,0,0
image_00759,0,0,0,0,1,0,0,0,0,0,0
image_00760,0,0,0,0,0,0,0,1,0,0,0
image_00761,0,0,0,0,1,0,0,0,0,0,0
image_00762,1,0,0,0,0,0,0,0,0,0,0
image_00763,0,0,0,0,0,0,0,0,0,0,1
image_00764,0,0,0,0,0,1,0,0,0,0,0
image_00765,0,0,0,0,0,0,1,0,0,0,0
image_00766,0,0,0,0,0,0,0,0,0,1,0
image_00767,0,0,0,0,0,0,0,0,0,0,1
image_00768,0,0,0,0,0,0,1,0,0,0,0
image_00769,0,1,0,0,0,0,0,0,0,0,0
image_00770,0,0,0,0,0,0,0,0,1,0,0
image_00771,0,0,0,0,0,0,1,0,0,0,0
image_00772,0,0,0,0,0,1,0,0,0,0,0
image_00773,0,0,0,0,0,0,1,0,0,0,0
image_00774,0,0,0,0,0,1,0,0,0,0,0
image_00775,0,0,0,0,0,0,0,0,0,0,1
image_00776,0,0,0,0,0,0,1,0,0,0,0
image_00777,0,0,0,0,0,1,0,0,0,0,0
image_00778,0,0,0,0,0,0,1,0,0,0,0
image_00779,0,0,0,0,0,0,0,0,0,0,1
image_00780,0,0,0,0,1,0,0,0,0,0,0
image_00781,0,0,0,0,1,0,0,0,0,0,0
image_00782,0,0,0,0,0,1,0,0,0,0,0
image_00783,0,0,0,0,0,0,1,0,0,0,0
image_00784,0,0,0,0,0,0,0,0,0,1,0
image_00785,0,0,0,0,0,0,1,0,0,0,0
image_00786,1,0,0,0,0,0,0,0,0,0,0
image_00787,0,0,0,0,0,0,1,0,0,0,0
image_00788,0,0,0,1,0,0,0,0,0,0,0
image_00789,0,0,0,0,0,0,1,0,0,0,0
image_00790,0,0,0,0,0,1,0,0,0,0,0
image_00791,0,0,0,0,0,0,0,1,0,0,0
image_00792,0,0,0,0,0,0,1,0,0,0,0
image_00793,0,0,0,0,1,0,0,0,0,0,0
image_00794,0,0,0,0,1,0,0,0,0,0,0
image_00795,1,0,0,0,0,0,0,0,0,0,0
image_00796,0,0,0,0,0,0,1,0,0,0,0
image_00797,0,0,0,0,0,0,0,0,1,0,0
image_00798,0,0,0,0,0,1,0,0,0,0,0
image_00799,0,0,0,0,0,0,0,0,1,0,0
image_00800,0,0,0,0,0,0,0,0,0,0,1
image_00801,0,0,0,0,0,0,1,0,0,0,0
image_00802,1,0,0,0,0,0,0,0,0,0,0
image_00803,1,0,0,0,0,0,0,0,0,0,0
image_00804,0,0,0,0,0,0,0,0,0,1,0
image_00805,0,0,0,0,0,1,0,0,0,0,0
image_00806,0,0,0,0,0,0,1,0,0,0,0
image_00807,0,0,0,0,0,0,0,0,1,0,0
image_00808,0,0,0,0,0,0,0,1,0,0,0
image_00809,0,0,0,0,1,0,0,0,0,0,0
image_00810,1,0,0,0,0,0,0,0,0,0,0
image_00811,1,0,0,0,0,0,0,0,0,0,0
image_00812,0,0,0,0,0,0,1,0,0,0,0
image_00813,0,0,0,0,0,0,0,1,0,0,0
image_00814,0,0,0,1,0,0,0,0,0,0,0
image_00815,0,0,0,0,1,0,0,0,0,0,0
image_00816,0,1,0,0,0,0,0,0,0,0,0
image_00817,0,0,0,0,0,0,0,0,0,0,1
image_00818,0,0,0,0,0,1,0,0,0,0,0
image_00819,0,0,0,0,0,0,0,1,0,0,0
image_00820,0,0,0,0,0,0,0,0,1,0,0
image_00821,0,0,0,0,1,0,0,0,0,0,0
image_00822,0,0,0,0,0,0,0,1,0,0,0
image_00823,0,0,0,0,0,0,1,0,0,0,0
image_00824,0,0,0,0,1,0,0,0,0,0,0
image_00825,0,0,0,0,0,1,0,0,0,0,0
image_00826,0,0,0,0,0,1,0,0,0,0,0
image_00827,0,0,0,0,0,0,1,0,0,0,0
image_00828,0,0,0,0,0,0,1,0,0,0,0
image_00829,0,0,0,0,0,0,1,0,0,0,0
image_00830,0,0,0,0,0,1,0,0,0,0,0
image_00831,0,0,0,0,0,0,0,1,0,0,0
image_00832,0,0,0,0,0,0,0,1,0,0,0
image_00833,0,0,0,0,0,0,0,1,0,0,0
image_00834,0,0,0,0,0,0,1,0,0,0,0
image_00835,0,0,0,0,0,0,0,0,0,1,0
image_00836,0,0,0,0,0,0,0,1,0,0,0
image_00837,0,0,0,0,0,0,0,1,0,0,0
image_00838,0,0,0,0,0,0,0,0,0,1,0
image_00839,0,0,0,0,0,0,1,0,0,0,0
image_00840,0,0,0,0,0,1,0,0,0,0,0
image_00841,0,0,0,0,0,0,0,0,1,0,0
image_00842,0,0,0,0,1,0,0,0,0,0,0
image_00843,0,0,0,0,0,0,0,1,0,0,0
image_00844,1,0,0,0,0,0,0,0,0,0,0
image_00845,0,0,0,0,0,1,0,0,0,0,0
image_00846,0,0,0,1,0,0,0,0,0,0,0
image_00847,0,0,0,1,0,0,0,0,0,0,0
image_00848,0,0,0,0,0,0,0,1,0,0,0
image_00849,0,0,0,0,0,1,0,0,0,0,0
image_00850,0,0,0,0,0,0,1,0,0,0,0
image_00851,1,0,0,0,0,0,0,0,0,0,0
image_00852,0,0,0,0,0,1,0,0,0,0,0
image_00853,0,0,0,0,0,0,1,0,0,0,0
image_00854,0,0,0,0,0,0,0,0,0,0,1
image_00855,0,0,0,0,0,0,1,0,0,0,0
image_00856,0,0,0,0,0,0,0,1,0,0,0
image_00857,0,0,0,0,0,0,1,0,0,0,0
image_00858,0,0,0,0,0,0,0,0,1,0,0
image_00859,0,0,0,0,0,0,1,0,0,0,0
image_00860,0,0,1,0,0,0,0,0,0,0,0
image_00861,0,0,0,0,0,0,0,0,0,1,0
image_00862,0,1,0,0,0,0,0,0,0,0,0
image_00863,0,0,0,0,0,0,0,0,0,0,1
image_00864,0,0,0,0,0,0,0,0,0,1,0
image_00865,0,0,0,0,0,0,0,1,0,0,0
image_00866,0,0,0,0,1,0,0,0,0,0,0
image_00867,0,0,0,0,0,0,0,0,0,0,1
image_00868,0,0,0,0,1,0,0,0,0,0,0
image_00869,0,0,0,0,0,0,1,0,0,0,0
image_00870,0,0,0,0,0,0,0,0,1,0,0
image_00871,0,0,0,0,0,0,0,0,1,0,0
image_00872,0,0,0,0,0,0,0,1,0,0,0
image_00873,0,0,0,0,0,0,0,0,1,0,0
image_00874,0,0,0,0,0,0,1,0,0,0,0
image_00875,0,0,0,0,0,0,0,0,0,0,1
image_00876,0,0,0,0,0,0,0,0,0,1,0
image_00877,0,0,0,0,0,0,0,0,0,0,1
image_00878,0,0,0,0,0,0,0,0,0,0,1
image_00879,0,0,0,0,0,0,1,0,0,0,0
image_00880,0,0,1,0,0,0,0,0,0,0,0
image_00881,0,0,0,0,0,0,0,1,0,0,0
image_00882,0,0,0,0,1,0,0,0,0,0,0
image_00883,0,0,0,0,0,0,0,0,0,0,1
image_00884,0,0,0,0,1,0,0,0,0,0,0
image_00885,0,0,1,0,0,0,0,0,0,0,0
image_00886,0,0,0,0,0,1,0,0,0,0,0
image_00887,0,0,0,0,0,1,0,0,0,0,0
image_00888,0,0,0,0,0,0,1,0,0,0,0
image_00889,0,0,0,0,0,0,0,1,0,0,0
image_00890,0,0,0,0,0,0,0,0,0,1,0
image_00891,0,0,0,0,0,1,0,0,0,0,0
image_00892,0,0,0,0,0,0,0,1,0,0,0
image_00893,1,0,0,0,0,0,0,0,0,0,0
image_00894,0,0,0,0,1,0,0,0,0,0,0
image_00895,0,0,0,0,0,0,1,0,0,0,0
image_00896,0,0,0,0,0,0,1,0,0,0,0
image_00897,0,0,1,0,0,0,0,0,0,0,0
image_00898,0,0,0,0,0,1,0,0,0,0,0
image_00899,0,0,0,0,0,0,1,0,0,0,0
image_00900,0,0,0,0,0,0,1,0,0,0,0
image_00901,0,0,0,0,0,0,0,1,0,0,0
image_00902,0,0,0,0,0,0,1,0,0,0,0
image_00903,0,0,0,0,0,0,0,0,0,1,0
image_00904,0,0,0,0,0,0,0,0,0,0,1
image_00905,0,0,0,0,0,0,1,0,0,0,0
image_00906,0,0,0,0,1,0,0,0,0,0,0
image_00907,0,0,1,0,0,0,0,0,0,0,0
image_00908,0,0,0,0,0,0,1,0,0,0,0
image_00909,0,0,0,0,0,0,0,0,0,0,1
image_00910,0,0,0,0,0,0,0,0,1,0,0
image_00911,0,1,0,0,0,0,0,0,0,0,0
image_00912,0,0,0,0,0,0,1,0,0,0,0
image_00913,0,0,0,0,0,0,0,0,1,0,0
image_00914,0,0,0,0,0,0,0,0,0,1,0
image_00915,0,0,0,0,0,0,0,0,0,1,0
image_00916,0,0,0,0,0,1,0,0,0,0,0
image_00917,0,0,0,0,0,0,0,0,1,0,0
image_00918,1,0,0,0,0,0,0,0,0,0,0
image_00919,0,0,0,0,0,0,0,1,0,0,0
image_00920,0,0,0,0,0,0,0,1,0,0,0
image_00921,0,0,0,0,0,0,0,0,0,0,1
image_00922,0,0,1,0,0,0,0,0,0,0,0
image_00923,0,0,0,0,0,1,0,0,0,0,0
image_00924,0,0,1,0,0,0,0,0,0,0,0
image_00925,0,0,0,0,0,0,0,1,0,0,0
image_00926,0,0,0,0,1,0,0,0,0,0,0
image_00927,0,0,0,0,1,0,0,0,0,0,0
image_00928,0,0,0,0,0,1,0,0,0,0,0
image_00929,0,0,0,0,1,0,0,0,0,0,0
image_00930,0,0,0,0,0,0,0,0,0,1,0
image_00931,0,0,0,0,0,0,0,1,0,0,0
image_00932,0,0,0,1,0,0,0,0,0,0,0
image_00933,0,0,0,0,0,0,0,0,1,0,0
image_00934,0,0,0,0,1,0,0,0,0,0,0
image_00935,0,0,0,0,0,0,1,0,0,0,0
image_00936,0,0,0,0,0,1,0,0,0,0,0
image_00937,0,0,0,1,0,0,0,0,0,0,0
image_00938,0,0,0,0,0,1,0,0,0,0,0
image_00939,0,0,0,0,0,0,0,0,0,1,0
image_00940,0,0,0,0,0,0,0,0,1,0,0
image_00941,0,0,0,0,0,0,1,0,0,0,0
image_00942,0,0,0,0,0,1,0,0,0,0,0
image_00943,0,0,0,0,0,0,1,0,0,0,0
image_00944,0,0,0,0,0,0,0,0,0,0,1
image_00945,1,0,0,0,0,0,0,0,0,0,0
image_00946,0,0,0,0,0,1,0,0,0,0,0
image_00947,0,0,0,0,1,0,0,0,0,0,0
image_00948,0,0,0,0,0,0,0,1,0,0,0
image_00949,0,0,0,0,1,0,0,0,0,0,0
image_00950,0,0,0,0,0,0,0,0,0,1,0
image_00951,0,0,0,0,0,0,0,1,0,0,0
image_00952,0,0,1,0,0,0,0,0,0,0,0
image_00953,0,0,0,0,0,0,0,0,1,0,0
image_00954,0,0,1,0,0,0,0,0,0,0,0
image_00955,0,1,0,0,0,0,0,0,0,0,0
image_00956,0,0,0,0,1,0,0,0,0,0,0
image_00957,0,0,0,0,0,0,1,0,0,0,0
image_00958,0,0,0,0,0,0,0,1,0,0,0
image_00959,0,0,0,0,0,1,0,0,0,0,0
image_00960,0,0,0,0,1,0,0,0,0,0,0
image_00961,1,0,0,0,0,0,0,0,0,0,0
image_00962,0,0,0,0,0,0,0,0,0,1,0
image_00963,0,0,0,0,0,0,1,0,0,0,0
image_00964,0,0,0,0,0,0,1,0,0,0,0
image_00965,0,0,0,0,0,0,0,0,1,0,0
image_00966,0,0,0,0,0,0,0,0,0,1,0
image_00967,0,0,0,0,0,0,1,0,0,0,0
image_00968,0,0,0,0,0,0,0,0,0,1,0
image_00969,0,0,0,0,0,0,1,0,0,0,0
image_00970,0,0,0,0,0,1,0,0,0,0,0
image_00971,0,0,0,0,0,0,0,1,0,0,0
image_00972,0,0,0,0,0,0,0,0,0,1,0
image_00973,0,0,0,0,0,0,1,0,0,0,0
image_00974,0,0,0,0,0,0,1,0,0,0,0
image_00975,0,0,0,0,0,0,0,0,0,0,1
image_00976,0,0,0,0,0,0,0,0,0,1,0
image_00977,0,0,0,0,1,0,0,0,0,0,0
image_00978,0,0,0,0,0,0,0,0,0,1,0
image_00979,0,0,0,0,0,0,0,0,0,1,0
image_00980,0,0,1,0,0,0,0,0,0,0,0
image_00981,0,0,0,0,0,0,0,1,0,0,0
image_00982,0,0,0,0,0,0,0,0,1,0,0
image_00983,0,0,0,0,0,1,0,0,0,0,0
image_00984,0,0,0,0,0,0,0,0,0,0,1
image_00985,0,0,0,0,0,0,0,1,0,0,0
image_00986,0,0,1,0,0,0,0,0,0,0,0
image_00987,0,0,0,1,0,0,0,0,0,0,0
image_00988,0,0,0,0,0,1,0,0,0,0,0
image_00989,0,0,0,0,1,0,0,0,0,0,0
image_00990,0,0,0,0,0,0,0,0,0,0,1
image_00991,1,0,0,0,0,0,0,0,0,0,0
image_00992,0,0,0,0,0,0,0,0,1,0,0
image_00993,0,0,0,0,1,0,0,0,0,0,0
image_00994,0,0,0,0,0,0,0,0,0,0,1
image_00995,1,0,0,0,0,0,0,0,0,0,0
image_00996,0,0,0,0,0,0,0,0,0,0,1
image_00997,0,0,0,0,0,1,0,0,0,0,0
image_00998,0,0,0,0,0,0,0,0,0,0,1
image_00999,0,0,0,0,0,0,0,1,0,0,0
image_01000,0,0,0,0,0,1,0,0,0,0,0
image_01001,0,0,0,0,0,1,0,0,0,0,0
image_01002,0,0,0,0,0,0,0,0,1,0,0
image_01003,0,0,0,0,0,1,0,0,0,0,0
image_01004,0,0,0,0,0,1,0,0,0,0,0
image_01005,0,0,0,0,0,1,0,0,0,0,0
image_01006,0,0,0,0,0,0,0,0,0,1,0
image_01007,0,0,0,0,1,0,0,0,0,0,0
image_01008,0,1,0,0,0,0,0,0,0,0,0
image_01009,0,0,0,0,0,0,0,1,0,0,0
image_01010,0,0,1,0,0,0,0,0,0,0,0
image_01011,0,0,0,0,0,0,0,0,0,1,0
image_01012,0,0,0,0,0,0,0,0,0,0,1
image_01013,0,0,0,0,0,0,0,0,0,1,0
image_01014,0,0,0,0,0,1,0,0,0,0,0
image_01015,0,0,0,0,0,0,0,1,0,0,0
image_01016,0,0,0,0,0,0,1,0,0,0,0
image_01017,0,0,0,0,0,0,0,0,0,0,1
image_01018,0,1,0,0,0,0,0,0,0,0,0
image_01019,0,0,0,0,0,0,1,0,0,0,0
image_01020,0,0,0,0,0,0,0,0,0,0,1
image_01021,0,0,0,0,0,0,1,0,0,0,0
image_01022,0,0,0,0,1,0,0,0,0,0,0
image_01023,0,0,0,0,0,0,0,0,1,0,0
image_01024,0,0,0,0,0,0,0,0,0,1,0
image_01025,0,0,1,0,0,0,0,0,0,0,0
image_01026,0,0,0,0,0,0,0,0,0,1,0
image_01027,0,0,0,0,0,0,0,0,0,0,1
image_01028,0,0,0,0,0,0,0,1,0,0,0
image_01029,0,0,0,0,1,0,0,0,0,0,0
